"rpt_rec_num","Provider CCN","Hospital Name","Street Address","City","State Code","Zip Code","County","Medicare CBSA Number","Rural Versus Urban","CCN Facility Type","Provider Type","Type of Control","Fiscal Year Begin Date","Fiscal Year End Date","FTE - Employees on Payroll","Number of Interns and Residents (FTE)","Total Days Title V","Total Days Title XVIII","Total Days Title XIX","Total Days (V + XVIII + XIX + Unknown)","Number of Beds","Total Bed Days Available","Total Discharges Title V","Total Discharges Title XVIII","Total Discharges Title XIX","Total Discharges (V + XVIII + XIX + Unknown)","Number of Beds + Total for all Subproviders","Hospital Total Days Title V For Adults & Peds","Hospital Total Days Title XVIII For Adults & Peds","Hospital Total Days Title XIX For Adults & Peds","Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds","Hospital Number of Beds For Adults & Peds","Hospital Total Bed Days Available For Adults & Peds","Hospital Total Discharges Title V For Adults & Peds","Hospital Total Discharges Title XVIII For Adults & Peds","Hospital Total Discharges Title XIX For Adults & Peds","Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds","Cost of Charity Care","Total Bad Debt Expense","Cost of Uncompensated Care","Total Unreimbursed and Uncompensated Care","Total Salaries From Worksheet A","Overhead Non-Salary Costs","Depreciation Cost","Total Costs","Inpatient Total Charges","Outpatient Total Charges","Combined Outpatient + Inpatient Total Charges","Wage-Related Costs (Core)","Wage-Related Costs (RHC/FQHC)","Total Salaries (adjusted)","Contract Labor: Direct Patient Care","Wage Related Costs for Part - A Teaching Physicians","Wage Related Costs for Interns and Residents","Cash on Hand and in Banks","Temporary Investments","Notes Receivable","Accounts Receivable","Less: Allowances for Uncollectible Notes and Accounts Receivable","Inventory","Prepaid Expenses","Other Current Assets","Total Current Assets","Land","Land Improvements","Buildings","Leasehold Improvements","Fixed Equipment","Major Movable Equipment","Minor Equipment Depreciable","Health Information Technology Designated Assets","Total Fixed Assets","Investments","Other Assets","Total Other Assets","Total Assets","Accounts Payable","Salaries, Wages, and Fees Payable","Payroll Taxes Payable","Notes and Loans Payable (Short Term)","Deferred Income","Other Current Liabilities","Total Current Liabilities","Mortgage Payable","Notes Payable","Unsecured Loans","Other Long Term Liabilities","Total Long Term Liabilities","Total Liabilities","General Fund Balance","Total Fund Balances","Total Liabilities and Fund Balances","DRG Amounts Other Than Outlier Payments","DRG Amounts Before October 1","DRG Amounts After October 1","Outlier Payments For Discharges","Disproportionate Share Adjustment","Allowable DSH Percentage","Managed Care Simulated Payments","Total IME Payment","Inpatient Revenue","Outpatient Revenue","Total Patient Revenue","Less Contractual Allowance and Discounts on Patients' Accounts","Net Patient Revenue","Less Total Operating Expense","Net Income from Service to Patients","Total Other Income","Total Income","Total Other Expenses","Net Income","Cost To Charge Ratio","Net Revenue from Medicaid","Medicaid Charges","Net Revenue from Stand-Alone CHIP","Stand-Alone CHIP Charges"
656129,360089,MERCY HOSPITAL TIFFIN,45 ST LAWRENCE DRIVE,TIFFIN,OH,44883,SENECA,99936,R,STH,1,1,01/01/2013,12/31/2013,321.97,,,3622,339,7233,51,18615,,706,72,1819,51,,2185,203,4472,46,16790,,706,72,1819,2419303,2392600,3249064,4809923,14670953,37007514,4104801,43699401,28795543,89046697,117842240,5124066,,15542276,389626,,,6634977,,83040,9222522,-1520449,670033,-65353,,15292611,2956970,4364780,58087888,,,25021279,,,56546593,45926953,788422,46715375,118554579,1824098,551903,,,,1170500,3546501,,,,42555517,42555517,46102018,72452561,72452561,118554579,,3035629,938040,8073,241991,0.074,1083161,,28529721,90393228,118922949,64321411,54601538,51678467,2923071,6236503,9159574,417396,8742178,0.37083,2884632,13267642,,
656130,360095,BLANCHARD VALLEY REG. HEALTH CENTER,1900 SOUTH MAIN STREET,FINDLAY,OH,45840-,HANCOCK,99936,R,STH,1,2,01/01/2013,12/31/2013,958.39,,,9454,3891,25634,141,51465,,2288,1395,6457,150,,6282,2288,15627,107,39055,,2288,1395,6457,4320976,8553299,7769968,11900185,54512337,93940146,2670142,143541450,134843690,202205551,337049241,16390586,,54386287,167165,,,30310500,,,,4033996,,4357610,1189721,57793355,,,203355900,,,,,,109753077,191420030,63315878,254735908,422282340,22781820,6774905,,,,7386496,36943221,,,,158305513,158305513,195248734,227033606,227033606,422282340,,12468983,5015571,350308,793182,0.0578,,,143897623,216540634,360438257,168154431,192283826,148452483,43831343,37483874,81315217,10009297,71305920,0.425877,10882674,38399295,,
656211,511315,POTOMAC VALLEY HOSPITAL,PIN OAK LANE,KEYSER,WV,26726,MINERAL,19060,R,CAH,1,4,07/01/2013,06/30/2014,186.27,,,2032,162,2915,25,9125,,413,61,683,25,,1578,162,2369,25,9125,,413,61,683,,,-18064,-18064,7444501,12180028,761222,18410657,6421092,24668243,31089335,,,,,,,37639,,,3995727,-1509507,371943,114252,595012,3605066,1300951,,16274366,,,4632630,,,16403892,,5994969,6266635,26275593,856254,407619,303565,2559320,,,4398526,,17061093,,,17061093,21459619,4815974,4815974,26275593,,,,,,,,,6249349,26648066,32897415,12456423,20440992,19624529,816463,287917,1104380,2903217,-1798837,0.592186,,,,
656227,050149,CALIFORNIA HOSPITAL MEDICAL CENTER,1401 SOUTH GRAND AVENUE,LOS ANGELES,CA,90015,LOS ANGELES,31084,U,STH,1,2,07/01/2013,06/30/2014,1181,29.53,,5832,30104,70154,273,99645,,1278,3407,15768,304,,4313,19532,46301,219,79935,,1278,3407,15768,35208752,19642062,39293736,39293736,119540931,207930899,6849750,245541610,725258136,388750873,1114009009,33793084,,119540931,5523409,,300300,62071130,,,390488053,-328671476,5308586,5947522,,149109117,3779862,1341545,82006307,774800,7618771,56798038,,,39792453,,27066082,27066082,215967652,14623248,13396962,199603,1753188,,12285689,39041549,,174092463,,4204495,178296958,217338507,-1370855,-1370855,215967652,,3236396,9749174,449337,4784623,0.8433,7629920,597540,725622698,388386307,1114009005,852034773,261974232,327471830,-65497598,57153073,-8344525,,-8344525,0.220413,186162033,755131717,,
656808,500138,SEATTLE CANCER CARE ALLIANCE,825 EASTLAKE AVE EAST,SEATTLE,WA,98109-1023,KING,42644,U,STH,3,2,07/01/2013,06/30/2014,1075.31,20.49,,1072,579,6048,20,7300,,132,38,585,20,,1072,579,6048,20,7300,,132,38,585,,,,,79466080,328688171,10585287,295834547,74275949,592999733,667275682,,,,,,,37616280,244586521,,100716816,-53274410,5534493,2840234,,345635450,2217938,8194180,89325677,7495778,44593652,6493935,53711977,,109084797,22663012,11516106,34179118,488899365,2794366,8305499,7265279,,962102,52689678,72016924,,98691809,,,98691809,170708733,318190632,318190632,488899365,,,,,,,,,74289108,623780660,698069768,291889173,406180595,408154250,-1973655,29046628,27072973,-7689049,34762022,,,,,
657396,340158,BRUNSWICK COMMUNITY HOSPITAL,HIGHWAY 17,SUPPLY,NC,28462,BRUNSWICK,48900,U,STH,1,2,01/01/2013,12/31/2013,385.71,,,8591,1160,15495,66,24090,,2214,974,4130,66,,7905,1160,13509,61,22265,,2214,974,4130,5237005,4501918,6202473,6609525,20622511,45827541,8735463,59356425,100084308,142670233,242754541,5258374,,20622511,1920,,,314063,,962778,27622615,-20344401,1843110,148194,,10989159,5122688,8977968,93823960,24598,1641452,17818428,,,108404454,,377882,377882,119771495,511200,1451128,,,,714621,140420566,,,,700954,700954,141121520,-21350025,-21350025,119771495,,10693048,3872730,10266,1167289,0.1001,2331500,,100084309,144727769,244812078,173111900,71700178,74957056,-3256878,422765,-2834113,,-2834113,0.244512,4850169,33056487,,
657824,141332,HILLSBORO AREA HOSPITAL,1200 E. TREMONT,HILLSBORO,IL,62049,MONTGOMERY,99914,R,CAH,1,2,07/01/2013,06/30/2014,127.64,,,2285,98,2625,25,9125,,229,33,346,25,,678,98,1018,25,9125,,229,33,346,643216,1907813,1419649,2504888,6584467,11845016,1479084,14804764,4793882,26778147,31572029,,,,,,,5971250,38022,,4161048,-1247000,378752,225389,,9595292,237676,1687646,16443968,,164333,11222434,,,14716682,,7603135,7603135,31915109,985574,560276,,256764,,,2639567,,6117814,,,6117814,8757381,23157728,23157728,31915109,,,,,,,,,7600504,27981815,35582319,16173229,19409090,18429483,979607,544410,1524017,7329,1516688,0.46892,607337,5269636,,
658359,290053,ST. ROSE DOMINICAN - SAN MARTIN,8280 WEST WARM SPRINGS ROAD,LAS VEGAS,NV,89113,CLARK,29820,U,STH,1,2,07/01/2013,06/30/2014,709.24,,,9778,1550,29401,147,53655,,1936,300,6879,147,,7872,1166,22339,117,42705,,1936,300,6879,3800746,31079029,9625695,17702687,58111017,103551822,7944708,146220518,444232145,323049968,767282113,11845590,,58075164,1208717,,,-9660096,,,147620718,-119380196,6195322,414657,,26839050,8787383,210326,107733608,,,51215020,,,98873582,,-1298479,-1298479,124414153,6906383,4781702,61530,5135896,689367,151568,18965605,,255727362,,18613,255745975,274711580,-150297427,-150297427,124414153,,4493904,14556230,1373802,373303,0.0459,,,444103819,323178296,767282115,629625339,137656776,161662839,-24006063,2488890,-21517173,,-21517173,0.190569,4066012,61849691,,
658661,100179,MEMORIAL HOSPITAL OF JACKSONVILLE,3625 UNIVERSITY BLVD SOUTH,JACKSONVILLE,FL,32216-,DUVAL,27260,U,STH,1,4,01/01/2013,12/31/2013,1384.36,1.06,,38080,8260,101517,391,142715,,6932,3098,20739,418,,32144,6015,83594,336,122640,,6932,3098,20739,1778070,98764612,11771903,24903437,89123598,167187256,20403937,258182855,1684461347,848727963,2533189310,21827777,,89031478,3814088,,,5984,,,158790877,-120050882,9716041,731046,,50067753,10578235,4231592,134916799,34003571,70971487,90593722,26152893,,163870785,,57085,57085,213995623,8043717,9979736,,487783,,6536240,25047476,,,,-584145175,-584145175,-559097699,773093322,773093322,213995623,,43581073,14463485,1115661,6513178,0.138,21143764,109993,1517262295,849001951,2366264246,2062444546,303819700,256310854,47508846,1643921,49152767,-37,49152804,0.10192,19776210,322878183,,
658665,111304,MORGAN MEMORIAL HOSPITAL,1077 SOUTH MAIN STREET,MADISON,GA,30650-,MORGAN,99911,R,CAH,1,9,07/01/2013,06/30/2014,148.22,,,4033,47,6178,25,8700,,92,17,199,25,,323,47,648,25,8700,,92,17,199,69461,2844488,1579687,2093434,5828289,7973131,329150,12785721,9470786,13721586,23192372,,,,,,,1165993,,,5336327,-4226925,205746,,159871,2641012,105189,60876,3728904,,,4342121,,1019562,1629512,372128,22259,394387,4664911,509607,726959,,454855,,51588,1743009,,382678,,,382678,2125687,2539224,2539224,4664911,,,,,,,,,9471122,14572405,24043527,11471296,12572231,13801420,-1229189,1160087,-69102,,-69102,0.55129,800349,2338081,44876,126994
658760,390041,UNIONTOWN HOSPITAL,500 WEST BERKELEY STREET,UNIONTOWN,PA,15401,FAYETTE,38300,U,STH,1,2,07/01/2013,06/30/2014,898.6,,,9347,1428,35669,164,59860,,2063,506,8739,175,,8260,1117,29901,148,54020,,2063,506,8739,3507699,4186825,5370088,11235404,44235063,75457267,8486890,114516168,99391593,115670275,215061868,14401375,,44235063,103950,,,10653290,2132723,,10676214,,2172184,816698,,28554321,1879568,6108745,89611198,1863517,15460391,57427616,,6133799,67475749,28891406,904433,29795839,125825909,3534920,5907445,707475,1170000,183382,4137938,15641160,42063333,,,27268362,69331695,84972855,40853054,40853054,125825909,,3371305,10159751,4751,971217,0.1643,,,99278398,115670275,214948673,98990674,115957999,119692330,-3734331,7033551,3299220,-4,3299224,0.53248,18541734,45836558,,
658843,440133,SAINT THOMAS MIDTOWN HOSPITAL,2000 CHURCH ST,NASHVILLE,TN,37236,DAVIDSON,34980,U,STH,1,1,07/01/2013,06/30/2014,1372.87,17.29,,22176,,106262,426,143956,,4537,,21831,450,,18381,,73150,337,111471,,4537,,21831,15607208,9069349,17634832,18821515,91266595,275538411,12602126,341732975,874143369,455812571,1329955940,21852689,,91266595,3286996,,,-1870043,,,123947052,-80758113,5336567,14006485,,69098099,6173651,5736632,220364156,155737,,121175431,4464932,18877671,95120460,,3664063,3664063,167882622,11661192,11244328,7849,3458320,543698,11188600,48529292,,238261332,,5551251,243812583,292341875,-124459253,-124459253,167882622,,11113233,32354734,4681652,2056525,0.1071,22838080,1763343,892525387,450033556,1342558943,954837213,387721730,366805006,20916724,20296760,41213484,,41213484,0.256951,37953637,152326006,,
658905,241303,SANFORD HOSPITAL TRACY,251 FIFTH STREET EAST,TRACY,MN,56175-,LYON,99924,R,CAH,1,2,07/01/2013,06/30/2014,59.82,,,386,9,517,25,9125,,93,5,128,25,,280,9,382,25,9125,,93,5,128,207967,577283,569573,825790,4717843,5510366,219365,9560961,1834458,13244350,15078808,,,,,,,-25002,,,1274143,,210041,29235,,1488417,,,,,1065930,1396475,,,431269,,5162,5162,1924848,111590,646984,,,,11577,664382,,,,,,664382,1260466,1260466,1924848,,,,,,,,,2156634,13112561,15269195,5156737,10112458,10696858,-584400,525668,-58732,5000,-63732,0.634066,768626,1616303,,
658929,110011,TANNER MEDICAL CENTER,705 DIXIE STREET,CARROLLTON,GA,30117-,CARROLL,12060,U,STH,1,2,07/01/2013,06/30/2014,1282.71,,,13799,2285,33596,165,60225,,2965,544,7877,185,,12525,1817,28370,153,55845,,2965,544,7877,7416293,12314809,10797704,10877727,95301024,150134178,22811666,166951407,245494603,348830299,594324902,19642397,,95804093,1699636,,,33428013,,,164107782,-139158138,3058240,,5745581,67181478,,,317518800,,,,,,160157034,211393064,3585890,214978954,442317466,13061163,20040754,,3570000,,2777502,53853645,,,98296268,,98296268,152149913,290167553,290167553,442317466,,6700088,18029117,754094,907797,0.081,,,254380867,338548286,592929153,396138226,196790927,245435202,-48644275,82670755,34026480,287839,33738641,0.280909,18530731,64445572,396552,1696547
658999,330057,ST. PETERS HOSPITAL,315 S. MANNING BLVD.,ALBANY,NY,12208,USA,38340,U,STH,1,1,07/01/2013,06/30/2014,3089.1,20.15,,37325,19683,126019,482,175930,,6647,1218,23331,482,,31057,14519,99123,445,162425,,6647,1218,23331,3479021,14217037,7207295,11592120,185982697,288002557,26397966,416853943,848241258,702541280,1550782538,35127328,,181321515,4983377,25510,36665,38877333,43086217,,179474760,,4334154,6045358,,177297520,14140193,2307146,385326235,1633539,18949701,284257968,16601015,,334604343,,155650797,155650797,667552660,24165323,18118453,,10342165,,2015229,68900555,,,,318735594,318735594,387636149,266729957,279916511,667552660,,16880565,48646205,2106509,3212058,0.1106,44972047,2617385,847964455,745330780,1593295235,1103926122,489369113,472025340,17343773,22425428,39769201,,39769201,0.268802,45646326,199326616,489804,3018393
659007,390050,ALLEGHENY GENERAL HOSPITAL,320 EAST NORTH AVENUE,PITTSBURGH,PA,15212-,ALLEGHENY,38300,U,STH,1,2,07/01/2013,06/30/2014,3426.25,306.86,,33531,15175,129137,513,194371,,5283,1739,21855,513,,22935,11325,96365,401,153491,,5283,1739,21855,2113845,28820478,8587558,26316393,184842334,427559778,34432357,525546007,1366940395,864546052,2231486447,44677348,,186484789,892556,,3866949,19454696,5162066,,72144386,,10781699,2929290,,111987040,9210000,1230534,112225467,5654260,,81932749,,,190501711,4079095,200986820,205065915,507554666,24905862,14490983,,1419467,1135237,4021441,56847783,,332373059,,91829471,424202530,481050313,-172233606,26504353,507554666,,13747586,42423980,3763966,1086170,0.0446,68269554,34180491,1335049190,834271322,2169320512,1537334256,631986256,612402220,19584036,42671391,62255427,,62255427,0.235514,42950557,257646645,,
659011,440058,SOUTHERN TENNESSEE MEDICAL CENTER,185 HOSPITAL ROAD,WINCHESTER,TN,37398,FRANKLIN,99944,R,STH,1,4,01/01/2013,12/31/2013,487.34,,,8217,2440,16243,128,46720,,2003,648,4130,198,,6802,1892,13278,118,43070,,2003,648,4130,49599,12117723,1902958,3852664,30742081,42069473,2999211,51259756,143436950,165424680,308861630,4397264,,30899434,158576,,,142039,,,11093582,,1910308,911040,86208,13363004,712360,1223488,27833675,2887513,9286049,19716554,7050746,,25892684,,1321867,1321867,40577555,2301250,2682221,,707118,,600179,6290768,,,,-73265664,-73265664,-66974896,107552451,107552451,40577555,,9015874,3005525,150877,1131048,0.1158,,,143398121,180799484,324197605,246427835,77769770,75721038,2048732,2638349,4687081,,4687081,0.165963,5309392,47224427,281896,771809
659304,250102,MS BAPTIST MEDICAL CENTER,1225 NORTH STATE ST.,JACKSON,MS,39202,HINDS,27140,U,STH,1,1,09/01/2013,08/31/2014,2196.43,4.58,,52392,11818,103525,594,163902,,8976,3073,20632,618,,46151,7169,85219,519,137622,,8976,3073,20632,3947128,25180394,9610853,9610853,118716748,199763559,25253117,325641373,768536383,679237577,1447773960,23735900,,119019981,4762282,,774,,,,50217108,,6268894,713187,,59530695,1223860,287457,10089358,,73723,,,,8072552,,6365686,6365686,73968933,2240636,10507928,,,,3314313,23068877,,,,1813639,1813639,24882516,49086417,49086417,73968933,,5991063,64926614,6146228,1577813,0.071,2001094,,777007004,666793558,1443800562,1059712266,384088296,340532774,43555522,11447188,55002710,54913866,88844,0.224926,18190646,87531308,1096820,3318688
659322,310039,RARITAN BAY MEDICAL CENTER,530 NEW BRUNSWICK AVE,PERTH AMBOY,NJ,08861,MIDDLESEX,20764,U,STH,1,2,01/01/2013,12/31/2013,1655,28,,29888,8715,63283,277,101105,,4840,941,12309,277,,25104,7226,51895,247,90155,,4840,941,12309,18260379,18643147,20709125,21241699,101270231,126833176,9272108,195055817,868615273,524835350,1393450623,27692483,,101270231,1008832,123521,316549,2785234,179268,,105153506,-83093099,3826537,810492,15769966,46279039,1980370,1707890,130699351,,9928510,73131309,,1467471,70612548,1859381,26987334,29135491,146027078,22667601,10323605,633587,,,9668426,43293219,152379,,,76921087,77073466,120366685,21867023,25660393,146027078,,34020391,10479992,1122133,5459418,0.149,9820218,2930651,868573858,527601258,1396175116,1155784256,240390860,249158875,-8768015,6269425,-2498590,,-2498590,0.13998,25937068,201482706,,3804646
659355,391305,TROY COMMUNITY HOSPITAL,275 GUTHRIE DRIVE,TROY,PA,16947,BRADFORD,99939,R,CAH,1,2,07/01/2013,06/30/2014,101,,,3471,1392,7176,25,9125,,296,43,475,25,,960,130,1499,25,9125,,296,43,475,1449811,2115569,2177967,4350078,5046586,13828839,1754471,17396479,13476559,27815819,41292378,,,5046586,80241,,,982753,,,5871536,-4008700,148481,353283,,3971402,708799,4647928,25996094,,3570151,5724192,,168082,30778068,12866474,2025655,14892129,49641599,2169943,399356,52936,874,,-9332,2613777,,,,29559564,29559564,32173341,17468258,17468258,49641599,,,,,,,,,13476559,27815819,41292378,25217644,16074734,18875425,-2800691,2012276,-788415,36636,-825051,0.4213,1042242,7629606,,
659378,452049,SSH - HOUSTON,1917 ASHLAND,HOUSTON,TX,77008,HARRIS,26420,U,LTCH,2,4,09/01/2013,08/31/2014,459.74,,,25679,,39280,300,109500,,936,,1338,300,,25679,,39280,300,109500,,936,,1338,,,-394734,-394734,27741769,40742449,2737617,63857812,165696645,1295293,166991938,,,27741769,,,,16930,,,9457873,-964422,,21297,414828,10066896,2273122,-117217,29484062,8548,,17554902,,,21343343,,-286749,-670276,30739963,3383440,2177105,,,,9265,2428712,,49726439,,1408888,51135327,53564039,-22824076,-22824076,30739963,,,,,,,,,166074173,917763,166991936,109914669,57077267,67508567,-10431300,2562172,-7869128,,-7869128,0.382401,,,,
659528,390151,THE CHAMBERSBURG HOSPITAL,112 NORTH 7TH ST.,CHAMBERSBURG,PA,17201,FRANKLIN,99939,R,STH,1,2,07/01/2013,06/30/2014,1496.08,0.69,,22176,2886,44609,205,74825,,4915,428,10692,248,,20338,1533,37237,181,66065,,4915,428,10692,3544911,21019117,9843546,22349581,100088080,141026851,15246211,219084024,297809248,421274583,719083831,45115138,,100088080,1480840,,,22566962,,2237262,268204768,-245438802,2328830,4807859,,59481590,6257981,3717879,160018342,1852896,17284604,158661363,,,147689634,279408213,,279408213,486579437,4953676,14861819,,,,23984104,43799599,,,,205231626,205231626,249031225,227605392,237548212,486579437,,10198137,31365481,323077,582676,0.0323,10607764,121507,301096183,432376520,733472703,432194000,301278703,262134048,39144655,24687270,63831925,,63831925,0.304671,16159752,88463416,1577413,2558779
659530,390194,GNADEN HUETTEN MEMORIAL HOSPITAL,211 N. 12TH STREET,LEHIGHTON,PA,18235,CARBON,10900,U,STH,1,2,07/01/2013,06/30/2014,403.84,,,5998,432,12243,85,31025,,1282,326,2807,196,,5282,424,11129,79,28835,,1282,326,2807,188685,4786022,1709959,2768993,26444695,38510987,2265962,50932762,63562354,94069694,157632048,5417821,,26444695,,,,161318,,,7529886,,726035,429977,1181334,15126896,552770,1009101,26526658,538679,7320149,29311263,,,15736355,,5253720,5253720,36116971,7059867,3638624,,70736,,1721189,12490416,,6167622,,19827160,25994782,38485198,-2368227,-2368227,36116971,,1815059,5372120,80804,309493,0.098,,,63708429,97568877,161277306,99328185,61949121,64955682,-3006561,4395111,1388550,,1388550,0.323112,6648799,23854989,,
659605,390100,LANCASTER GENERAL HOSPITAL,555 NORTH DUKE STREET,LANCASTER,PA,17604-3555,LANCASTER,29540,U,STH,1,2,07/01/2013,06/30/2014,4840,35.81,,47744,4092,138538,594,216187,,10346,973,34762,630,,43035,4092,109779,517,188082,,10346,973,34762,913137,41180000,14632987,55605015,321648822,513607013,,661969705,1070327012,896769271,1967096283,98014509,,321648822,1123983,470914,545069,4116547,41291975,,211643260,-111809614,14092163,12196956,5369293,184629975,35964936,16599773,408793749,,166769374,368386612,,,463056109,84398784,8201646,92600430,740286514,31907119,35562558,,4866105,,16656482,88992264,,213762486,,20663636,234426122,323418386,408541791,416868128,740286514,,22421070,62441661,2483256,2934099,0.0733,47988558,4841809,1120123771,938248027,2058371798,1197534807,860836991,835255835,25581156,51710514,77291670,,77291670,0.336521,53063879,284603588,,
659626,520207,AURORA MEDICAL CENTER GRAFTON,975 PORT WASHINGTON ROAD,GRAFTON,WI,53024,OZAUKEE,33340,U,STH,1,2,01/01/2013,12/31/2013,696.87,0.49,,8226,494,23559,101,37981,,2188,147,6572,101,,6956,335,17694,66,25206,,2188,147,6572,1470781,2814513,2276853,9055912,42739537,103583010,29902673,141699008,234420830,224248061,458668891,15646836,,40211620,909095,,,4004937,,,63031331,-43259089,3234643,427614,70461,27509897,17240681,,253437843,10374233,175830,78015663,,,290177807,770881,3671195,4442076,322129780,6194584,4881050,,369257,,3399345,14844236,,17703414,,,17703414,32547650,289582130,289582130,322129780,,14012295,4714796,1561493,,,9297246,,233888863,224740882,458629745,287466234,171163511,146322547,24840964,691486,25532450,,25532450,0.308935,1550912,26963508,,
659812,241331,ALBANY AREA HOSPITAL,300 THIRD AVENUE,ALBANY,MN,56307,STEARNS,41060,R,CAH,1,2,07/01/2013,06/30/2014,38.78,,,605,6,903,17,6205,,100,2,173,17,,304,4,534,17,6205,,100,2,173,131934,345881,378441,693111,4899661,6959837,274922,11249619,2289358,13036153,15325511,,,,,,,164500,,,1969670,-595670,181298,288,,2172263,2400,288788,2111166,,367635,1834630,,,1582045,44026,212719,256745,4011053,-4773103,500040,,,,72600,-4716313,,,,,,-4716313,8727366,8727366,4011053,,,,,,,,,2383804,13422556,15806360,3669914,12136446,11859498,276948,527876,804824,2768,802056,0.734045,674322,1347318,,
660020,390223,PRESBYTERIAN MEDICAL CENTER,39TH & MARKET STREETS,PHILADELPHIA,PA,19104-,PHILADELPHIA,37964,U,STH,1,2,07/01/2013,06/30/2014,1630.36,119.92,,23164,2112,68344,265,96878,,3941,257,13253,306,,18459,2112,57283,224,81913,,3941,257,13253,495096,38747198,6872160,13953097,175599601,335689193,16101515,329459313,1117114819,836131954,1953246773,37378318,659307,154228097,2180725,,1591342,-28215000,,,49557000,,,,10633000,31975000,4789000,681000,337939000,1694000,25152000,84151000,,,290481000,133266000,26857000,160123000,482579000,,29424000,,2817000,,11070000,43311000,72765000,,,52626000,125391000,168702000,313877000,313877000,482579000,,11928060,38134019,1982227,3365174,0.1568,25935178,15116538,1117094000,829032000,1946126000,1462672000,483454000,497127000,-13673000,34461000,20788000,-2000,20790000,0.168673,37948031,312763917,,
660123,264004,FULTON STATE HOSPITAL,FULTON STATE HOSPITAL,FULTON,MO,65251,CALLAWAY,27620,U,PH,4,10,07/01/2013,06/30/2014,1269.17,1.8,,83,1615,5749,16,5840,,1,1,127,354,,83,1615,5749,16,5840,,1,1,127,,,,,45599102,35441503,2619321,79857739,93280354,129450,93409804,,,45599102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15916958,129450,16046408,13206486,2839922,90642830,-87802908,296855,-87506053,,-87506053,0.854928,,,,
660283,370229,INTEGRIS SEMINOLE MEDICAL CENTER,2401 WRANGLER BLVD,SEMINOLE,OK,74868,SEMINOLE,99937,R,STH,1,4,04/01/2013,03/31/2014,73.31,,,1378,297,2315,32,11680,,447,116,829,32,,1273,297,2173,32,11680,,447,116,829,813063,2409674,1504165,2352127,3853316,9617990,563780,13379374,9871260,34577617,44448877,1042227,,3855284,634788,,,-206559,,,6741772,-4411608,278673,176779,,2354594,,10592,,205531,,3634020,,,2784483,,7449513,7449513,12588590,275611,82024,1440,,,184686,543761,,,,13631256,13631256,14175017,-1586427,-1586427,12588590,,1155986,903520,,98665,0.0714,,,9899781,34549098,44448879,30651996,13796883,13471306,325577,65311,390888,,390888,0.301006,1738049,9097071,,
660382,190060,LAKE CHARLES MEMORIAL HOSPITAL,1701 OAK PARK BOULEVARD,LAKE CHARLES,LA,70601,CALCASIEU,29340,U,STH,1,2,01/01/2013,12/31/2013,1387.26,24,1328,21333,19196,53725,257,93805,73,3767,1416,8974,289,,18885,13971,42754,211,77015,73,3767,1416,8974,11952129,15007218,15039802,15257164,66741202,135687395,11008490,175587885,360423791,411189998,771613789,16857431,55968,66741202,7387526,,,15660105,34708165,-3121879,122564073,-93687302,4750931,7074949,41721748,131314081,5193286,11716203,130829359,,33468473,84681707,,9487478,72659029,10851079,-1561666,9289413,213262523,7851813,4467884,3469149,5555107,,36663396,58007349,,427223,,80372778,80800001,138807350,74455173,74455173,213262523,,20167357,6708471,730347,5991940,0.2743,3597395,1118063,360423790,411329372,771753162,561438787,210314375,202428597,7885778,11159651,19045429,222364,18823065,0.227559,19277316,134277204,,
660410,263031,SSM SELECT REHAB ST LOUIS  LLC,1027 BELLEVUE AVENUE,RICHMOND HEIGHTS,MO,63117,ST LOUIS,41180,U,RH,5,4,07/01/2013,06/30/2014,410.07,,,14601,4885,28181,95,34675,,1142,250,2027,95,,14601,4885,28181,95,34675,,1142,250,2027,,,-12928,-12928,26597865,24429308,1057798,55504584,68696866,73014532,141711398,,,26597865,,,,2649,,,9238095,-490527,,6050,215976,8984334,,,6994512,11131,,6139168,,,6938306,,40551944,49521602,65444242,876714,4990717,,,,-2037,1344134,,,,1307103,1307103,2651237,62793005,62793005,65444242,,,,,,,,,68696866,73014532,141711398,79476989,62234409,51027173,11207236,16025443,27232679,22730876,4501803,0.391673,,,,
660427,370029,INTEGRIS CLINTON REGIONAL HOSPITAL,100 NORTH 30TH,CLINTON,OK,73601,CUSTER,99937,R,STH,1,4,04/01/2013,03/31/2014,108.88,,,1465,1348,4033,45,16425,,478,638,1683,56,,1275,903,3187,41,14965,,478,638,1683,1004736,2194471,1835030,3708039,7911418,15743682,736040,23484926,22357519,36758725,59116244,1556783,,7925318,1744203,,,-137574,,,8737994,-6053835,508396,184512,,3643596,,121000,278614,,,5511911,,,4420647,,7557628,7557628,15621871,586377,217522,3114,,,256092,1063105,,,,19951908,19951908,21015013,-5393142,-5393142,15621871,,1166805,1125505,6679,173782,0.12,,,22355663,38264692,60620355,38520681,22099674,23655100,-1555426,-1044228,-2599654,,-2599654,0.397267,1982042,10869179,,
